precision,recall,f1-score,support
1.0,0.0035688793718772305,0.007112375533428164,1401.0
0.4433811802232855,1.0,0.6143646408839779,1112.0
0.4444886589733386,0.4444886589733386,0.4444886589733386,0.4444886589733386
0.7216905901116427,0.5017844396859387,0.310738508208703,2513.0
0.7536967259881788,0.4444886589733386,0.2758208988401577,2513.0
